idvisit,idsite,idvisitor,visit_last_action_time,config_id,location_ip,user_id,visit_first_action_time,visit_goal_buyer,visit_goal_converted,visitor_days_since_first,visitor_days_since_order,visitor_returning,visitor_count_visits,visit_entry_idaction_name,visit_entry_idaction_url,visit_exit_idaction_name,visit_exit_idaction_url,visit_total_actions,visit_total_interactions,visit_total_searches,referer_keyword,referer_name,referer_type,referer_url,location_browser_lang,config_browser_engine,config_browser_name,config_browser_version,config_device_brand,config_device_model,config_device_type,config_os,config_os_version,visit_total_events,visitor_localtime,visitor_days_since_last,config_resolution,config_cookie,config_director,config_flash,config_gears,config_java,config_pdf,config_quicktime,config_realplayer,config_silverlight,config_windowsmedia,visit_total_time,location_city,location_country,location_latitude,location_longitude,location_region,custom_var_k1,custom_var_v1,custom_var_k2,custom_var_v2,custom_var_k3,custom_var_v3,custom_var_k4,custom_var_v4,custom_var_k5,custom_var_v5,config_webgl
1116,1,_Õ¾ÿI@Áæ,28-06-2019 11:43,¨R¶×qÂ,>u\0\0,Kristina,28-06-2019 11:43,0,0,0,0,1,1,0,\N,0,0,1,0,0,learnmore,email-nov2011,6,http://t.co/itFSLvPlqW,so,Presto,OP,9.69,,generic desktop,0,LIN,,0,16:15:31,0,768x1024,1,1,1,0,1,0,0,0,0,1,0,Port Abelardo,ru,56.781284,117.848054,37,gender,female,age,9,languageCode,fr,\N,\N,\N,\N,
1117,1,_Õ¾ÿI@Áæ,28-06-2019 08:49,Ëgî4�wð,1–\0\0,Kristina,28-06-2019 08:49,0,0,0,0,1,1,1174,1175,1174,1175,1,1,0,,Facebook,7,https://fb.me/,et,WebKit,CH,14,,generic desktop,0,WIN,ME,0,18:38:07,0,2560x1440,1,0,1,0,1,1,0,0,0,0,0,Carloschester,pt,-37.949642,-148.279437,11,gender,female,age,5,languageCode,cn,\N,\N,\N,\N,
1118,1,_Õ¾ÿI@Áæ,28-06-2019 11:43,§Ç¦GèE,>u\0\0,Kristina,28-06-2019 11:43,0,0,0,0,1,1,1180,1181,1180,1181,1,1,0,more,blog,6,http://kassulkeweimann.biz/,ms,Trident,IE,9,,generic desktop,0,WIN,98,0,01:06:07,0,600x912,1,1,1,0,1,1,0,0,0,1,0,Royalshire,gb,26.371401,173.608058,X1,gender,,age,5,languageCode,ru,\N,\N,\N,\N,
1119,1,_Õ¾ÿI@Áæ,28-06-2019 11:43,Å„—Û|7,>u\0\0,Kristina,28-06-2019 11:43,0,0,0,0,1,1,0,\N,0,0,1,0,0,more,blog,6,,ku,Trident,IE,5,,generic desktop,0,WIN,8,0,15:59:26,0,2048x1152,1,1,1,0,0,0,0,0,0,1,0,Cleorachester,in,51.331832,-30.009794,13,gender,male,age,0,languageCode,cn,\N,\N,\N,\N,
1120,1,_Õ¾ÿI@Áæ,28-06-2019 06:57,™™4>ntëS,ø\0\0,Kristina,28-06-2019 06:57,0,0,0,0,1,1,1184,1185,1184,1185,1,1,0,et,Yahoo!,2,http://search.yahoo.com/search;?p=et,ar,Gecko,FF,3.8,AP,generic desktop,0,MAC,10.6,0,01:54:24,0,768x1024,1,0,1,0,1,1,0,0,0,0,0,South Kristofferfort,ru,-51.979357,-50.682422,87,gender,male,age,2,languageCode,cn,\N,\N,\N,\N,
1121,1,"ãP\
D'aï@",28-06-2019 01:21,"	†±Wàm<3",ò�\0\0,Stefan,28-06-2019 01:21,0,0,0,0,0,1,0,\N,0,0,1,0,0,\N,sauerritchie.com,3,http://sauerritchie.com/,so,WebKit,CH,15,,generic desktop,0,LIN,,0,14:21:12,0,601x906,1,0,1,0,1,1,0,1,0,1,0,East Rebeccaview,pt,-59.088541,-175.812544,8,gender,,age,1,languageCode,es,\N,\N,\N,\N,
1122,1,t•<gœ$ù,28-06-2019 11:43,ÄÖ­óu$”\0,|Ö\0\0,Adolphus,28-06-2019 11:43,0,0,0,0,0,1,1190,1191,1194,984,3,2,0,\N,www.huels.net,3,http://www.huels.net/,sa,Gecko,FF,3.8,,generic desktop,0,LIN,,1,20:11:22,0,768x1024,1,1,1,0,0,0,0,0,0,1,1,Rennermouth,in,16.492669,-18.508236,9,gender,,age,4,languageCode,cn,\N,\N,\N,\N,
1123,1,t•<gœ$ù,28-06-2019 04:10,tTð@),Ç\0\0,Adolphus,28-06-2019 04:10,0,0,0,0,0,1,0,\N,0,0,1,0,0,earum,Google,2,http://www.google.com/search?sourceid=chrome&ie=UTF-8&q=earum,tr,Trident,IE,8,,generic mobile,\N,WCE,,0,08:37:16,0,2048x1152,1,0,1,0,1,1,0,0,0,1,0,Bauchville,ru,-33.155338,-179.786285,81,gender,,age,6,languageCode,en,\N,\N,\N,\N,
1124,1,t•<gœ$ù,28-06-2019 06:41,û0O»Cú,D0\0\0,Adolphus,28-06-2019 06:46,0,0,0,0,1,1,1195,1196,1197,1198,2,2,0,\N,\N,1,,en,WebKit,CH,14,,generic desktop,0,LIN,,0,11:53:53,0,2560x1440,1,0,1,0,1,1,1,0,0,1,0,Carrollville,in,-10.533106,-1.733379,38,gender,male,age,8,languageCode,de,\N,\N,\N,\N,
1125,1,t•<gœ$ù,28-06-2019 11:11,¬ç )UóÐâ,è]\0\0,Adolphus,28-06-2019 11:11,0,0,0,0,1,1,1199,1200,1199,1200,1,1,0,,Facebook,7,http://www.facebook.com/l.php?u=http%3A%2F%2Fpiwik.org%2F,zh,WebKit,SF,4,AP,generic desktop,0,MAC,10.6,0,23:40:54,0,360x640,1,0,1,0,0,1,0,0,0,1,1,Tyrellberg,ie,76.267392,145.281359,20,gender,female,age,6,languageCode,it,\N,\N,\N,\N,
1146,1,(ÏÐƒ•€…,28-06-2019 00:55,Œæ+ÔËÊ~, /\0\0,Lafayette,28-06-2019 00:55,0,0,0,0,0,1,0,\N,0,0,1,0,0,\N,\N,1,,kl,WebKit,SF,5,AP,generic desktop,0,MAC,10.6,0,08:21:17,0,320x568,1,0,1,0,0,1,0,0,0,0,0,West Pasqualehaven,fr,-2.436985,-45.011281,A4,gender,male,age,8,languageCode,es,\N,\N,\N,\N,
1147,1,(ÏÐƒ•€…,28-06-2019 11:43,¿ŽC‹é\0,IÈ\0\0,Lafayette,28-06-2019 11:43,0,0,0,0,1,1,1270,1001,1272,1273,3,2,0,,Facebook,7,https://fb.me/,ar,Presto,OP,8.73,,generic desktop,0,LIN,,1,05:25:24,0,1400x1050,1,1,1,0,1,1,1,1,0,1,1,Antoniofort,ru,-74.542796,145.954306,41,gender,male,age,2,languageCode,fr,\N,\N,\N,\N,
1148,1,(ÏÐƒ•€…,28-06-2019 02:08,üÂë$£ä¨,µi\0\0,Lafayette,28-06-2019 02:08,0,0,0,0,1,1,0,\N,0,0,2,0,0,\N,Bing,2,https://www.bing.com/,en,WebKit,SF,5.1,,generic desktop,0,WIN,7,1,09:20:40,0,320x534,1,1,1,0,1,1,1,0,0,0,1,Tracyview,fr,24.077844,-75.178064,99,gender,male,age,8,languageCode,it,\N,\N,\N,\N,
1149,1,(ÏÐƒ•€…,28-06-2019 09:35,Ï{¨…’åØw, l\0\0,Lafayette,28-06-2019 09:48,0,0,0,0,1,1,1276,1277,1278,1279,3,2,0,\N,www.wolf.com,3,http://www.wolf.com/,de,Gecko,FF,3.8,,generic desktop,0,LIN,,1,06:36:57,0,320x240,1,1,1,0,1,1,0,0,0,1,0,East Rosettastad,de,23.489585,81.539009,1,gender,male,age,1,languageCode,de,\N,\N,\N,\N,
1150,1,(ÏÐƒ•€…,28-06-2019 07:28,I›ôza·M,Zë\0\0,Lafayette,28-06-2019 07:28,0,0,0,0,1,1,1281,1088,1281,1088,1,1,0,id,Bing,2,http://www.bing.com/search?FORM=IE8SRC&q=id,xx,WebKit,CH,15,AP,generic desktop,0,MAC,10.7,0,06:52:43,0,1600x1200,1,0,1,0,1,0,1,1,0,0,0,South Nedraburgh,de,13.393798,89.404145,13,gender,male,age,7,languageCode,de,\N,\N,\N,\N,
1158,1,Ç³vÅs %],28-06-2019 11:43,7�ñºÎÀ=,S¨\0\0,Johnny,28-06-2019 11:43,0,0,0,0,0,1,1303,1304,1303,1304,1,1,0,animi,Google,2,http://www.google.it/url?sa=t&source=web&cd=2&q=animi,bs,WebKit,CH,15,,generic desktop,0,WIN,NT,0,15:53:35,0,320x568,1,1,1,0,1,1,0,0,0,1,0,Kesslerfort,it,43.406825,18.729714,13,gender,male,age,3,languageCode,it,\N,\N,\N,\N,
1176,1,Íg².G,28-06-2019 03:38,ýn9è˜úq\\,"	¢\0\0",Maci,28-06-2019 03:38,2,0,0,0,0,1,0,\N,0,0,1,0,0,,Facebook,7,https://fb.me/,en,Gecko,FF,3.6,,generic desktop,0,WIN,98,0,08:38:59,0,640x960,1,1,1,0,1,1,0,0,0,1,1,Germanborough,fr,-71.934841,57.866228,B1,gender,,age,0,languageCode,en,\N,\N,\N,\N,
1177,1,Íg².G,28-06-2019 01:37,RÞ1’É<,ö‹\0\0,Maci,28-06-2019 01:37,0,0,0,0,0,1,1411,1412,1411,1412,1,1,0,\N,Bing,2,https://www.bing.com/,fr,Trident,IE,5,,generic desktop,0,WIN,7,0,14:43:37,0,360x592,1,1,1,0,1,1,1,0,0,1,0,Lake Davion,fr,39.074345,-152.820805,A4,gender,male,age,3,languageCode,it,\N,\N,\N,\N,
1178,1,Íg².G,28-06-2019 11:36,Ç‘ï³à—,Ãn\0\0,Maci,28-06-2019 11:36,0,0,0,0,1,1,1413,1269,1413,1269,1,1,0,\N,DuckDuckGo,2,https://duckduckgo.com/,gl,Presto,OP,9.62,,generic desktop,0,LIN,,0,12:42:21,0,1024x768,0,1,1,1,1,0,0,0,0,0,0,Sengermouth,es,85.295049,28.217726,29,gender,male,age,7,languageCode,es,\N,\N,\N,\N,
1179,1,G¨7÷ö±™],28-06-2019 11:53,ò ‰ÂHî¬6,‚Ä\0\0,Regan,28-06-2019 11:53,0,0,0,0,0,1,1414,1112,1419,1420,6,3,0,,Facebook,7,https://fb.me/,ku,Gecko,FF,13,,generic desktop,0,WIN,2000,2,17:51:29,0,768x1024,1,0,1,1,1,0,0,0,0,1,1,Leonelside,in,-84.19361,112.228319,1,gender,female,age,5,languageCode,de,\N,\N,\N,\N,
1180,1,G¨7÷ö±™],28-06-2019 08:36,y#Î$Ô`¾„,®�\0\0,Regan,28-06-2019 08:36,0,0,0,0,0,1,1415,1416,1415,1416,2,1,0,\N,www.pfannerstill.com,3,http://www.pfannerstill.com/,xx,WebKit,CH,13,,generic desktop,0,WIN,2000,1,01:25:06,0,768x1024,1,1,1,0,1,1,0,0,0,1,1,Ferryview,in,60.500924,79.679448,30,gender,female,age,9,languageCode,de,\N,\N,\N,\N,
1181,1,G¨7÷ö±™],28-06-2019 04:04,"rÒRöx—ý
",TG\0\0,Regan,28-06-2019 04:04,0,0,0,0,0,1,1421,1422,1421,1422,1,1,0,exercitationem,Google,2,http://www.google.de/search?ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:de:official&client=firefox-a&q=exercitationem,gl,WebKit,CH,14,AP,generic desktop,0,MAC,10.7,0,05:58:19,0,800x480,1,0,1,0,1,1,1,0,1,0,1,Amieshire,pt,42.30323,-36.406268,7,gender,female,age,6,languageCode,pt,\N,\N,\N,\N,
1182,1,G¨7÷ö±™],28-06-2019 05:52,!„É°+ß�,#NAME?,Regan,28-06-2019 05:52,0,0,0,0,1,1,1424,1425,1424,1425,1,1,0,\N,www.colemayert.biz,3,http://www.colemayert.biz/,en,Presto,OP,9.14,,generic desktop,0,LIN,,0,03:08:59,0,1360x768,1,1,1,0,1,0,1,0,0,1,0,Lennieshire,fr,3.707452,-27.715865,A2,gender,female,age,9,languageCode,en,\N,\N,\N,\N,
1188,1,^›‘Õ»8Ø},28-06-2019 10:05,"š	þ3dQä",É\0\0,Theo,28-06-2019 09:56,0,0,0,0,0,1,1511,1512,1524,1525,5,2,0,,Facebook,7,https://fb.me/,xx,WebKit,CH,14,,generic desktop,0,WIN,8,3,01:55:14,0,601x906,0,1,1,0,1,1,1,0,0,1,506,North Soniaview,es,-29.344608,96.445169,34,gender,,age,2,languageCode,fr,\N,\N,\N,\N,
1189,1,^›‘Õ»8Ø},28-06-2019 05:01,dG©U¹,L\0\0,Theo,28-06-2019 05:25,0,0,0,0,0,1,1514,1515,1514,1515,4,1,0,\N,www.swiftpurdy.com,3,http://www.swiftpurdy.com/,fr,WebKit,CH,15,,generic desktop,0,WIN,95,2,00:34:54,0,320x534,1,1,1,0,1,1,0,1,0,1,0,Effertzland,de,-40.124672,55.002535,12,gender,male,age,9,languageCode,fr,\N,\N,\N,\N,
1190,1,^›‘Õ»8Ø},28-06-2019 11:53,²€3ÜæêW,$B\0\0,Theo,28-06-2019 11:53,2,0,0,0,1,1,1517,990,1548,1549,11,9,0,\N,www.example.org,3,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,ar,Trident,IE,6,,generic desktop,0,WIN,7,2,14:43:30,0,480x800,1,0,1,0,1,1,0,0,0,1,1,New Dewayne,es,-86.668492,-117.575869,27,gender,,age,3,languageCode,en,\N,\N,\N,\N,
1191,1,^›‘Õ»8Ø},28-06-2019 07:04,íÞ ±ì2¢.,L¯\0\0,Theo,28-06-2019 07:14,1,1,0,0,1,1,1519,1082,1547,1105,4,3,0,officiis,Yahoo!,2,http://uk.search.yahoo.com/search?ei=UTF-8&fr=moz35&q=officiis,my,Trident,IE,7,,generic desktop,0,WIN,XP,0,23:25:18,0,1024x768,1,1,1,0,1,1,0,0,1,1,0,Lake Erickberg,fr,9.445025,-163.60203,B4,gender,,age,1,languageCode,en,\N,\N,\N,\N,
1192,1,^›‘Õ»8Ø},28-06-2019 01:04,Yx—±ûŸL9,¤2\0\0,Theo,28-06-2019 01:04,0,0,0,0,0,1,0,\N,0,0,1,0,0,id,Yahoo!,2,http://search.yahoo.com/search;?p=id,zh,Presto,OP,9.6,,generic desktop,0,WIN,98,0,13:23:10,0,640x960,1,1,1,1,1,1,0,0,0,1,0,Stanfordhaven,fr,-33.660789,-90.026074,A3,gender,,age,1,languageCode,cn,\N,\N,\N,\N,
1193,1,^›‘Õ»8Ø},28-06-2019 11:06,žpß ÄD+,$B\0\0,Theo,28-06-2019 11:25,0,0,0,0,2,1,0,\N,0,0,2,0,0,learnmore,email-nov2011,6,http://uk.ask.com/web?l=dis&prt=NIS&chn=retail&geo=GB&ver=19&odn=&dm=all&q=qui,ne,Presto,OP,9.81,,generic desktop,0,LIN,,0,23:58:40,0,768x1024,1,1,1,0,1,0,0,0,0,0,0,West Roxaneville,mx,-89.514395,74.868296,23,gender,male,age,2,languageCode,en,\N,\N,\N,\N,
1194,1,^›‘Õ»8Ø},28-06-2019 11:25,"
™ 2úe€",$B\0\0,Theo,28-06-2019 11:25,0,0,0,0,2,1,0,\N,0,0,1,0,0,learnmore,email-nov2011,6,http://uk.ask.com/web?l=dis&prt=NIS&chn=retail&geo=GB&ver=19&odn=&dm=all&q=qui,,,UNK,,,,\N,UNK,UNK,1,23:58:40,0,768x1024,1,1,1,0,1,0,0,0,0,0,0,Toyview,mx,72.047399,-141.223194,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
1195,1,^›‘Õ»8Ø},28-06-2019 11:53,þ02‰C‚?,$B\0\0,Theo,28-06-2019 11:53,0,0,0,0,2,1,0,\N,0,0,1,0,0,learnmore,email-nov2011,6,http://shanahan.com/,ar,Trident,IE,7,,generic desktop,0,WIN,NT,0,06:26:33,0,601x906,1,0,1,0,1,1,0,0,0,1,0,Buckridgehaven,es,10.714844,-33.481986,57,gender,male,age,2,languageCode,pt,\N,\N,\N,\N,
1196,1,^›‘Õ»8Ø},28-06-2019 10:52,¾tR¥OXºœ,"1	\0\0",Theo,28-06-2019 10:52,0,0,0,0,2,1,1529,1530,1529,1530,1,1,0,,GitHub,7,https://github.com/,ja,Presto,OP,8.38,,generic desktop,0,WIN,ME,0,11:36:34,0,320x240,1,1,1,0,1,0,0,0,0,0,0,South Alexisfurt,ie,-18.83639,25.838622,29,gender,,age,7,languageCode,en,\N,\N,\N,\N,
1197,1,^›‘Õ»8Ø},28-06-2019 02:11,"7ØYõ8k
",õ¸\0\0,Theo,28-06-2019 02:11,2,0,0,0,1,1,1535,972,1535,972,1,1,0,,Facebook,7,https://fb.me/,en,Trident,IE,6,,generic mobile,\N,WCE,,0,23:55:15,0,640x960,1,1,1,0,1,1,0,0,0,1,1,New Aaronberg,ru,-40.028759,157.861658,16,gender,,age,0,languageCode,de,\N,\N,\N,\N,
1198,1,^›‘Õ»8Ø},28-06-2019 01:39,–�ÒÚÝ©Ík,\0\0,Theo,28-06-2019 01:39,0,0,0,0,1,1,1542,1318,1542,1318,1,1,0,,Twitter,7,http://t.co/g0Alwc83T6,ar,WebKit,SF,4,AP,generic desktop,0,MAC,10.5,0,18:39:44,0,2048x1152,1,0,1,0,1,1,1,0,0,1,1,Herthaton,es,78.546067,169.161682,27,gender,male,age,3,languageCode,de,\N,\N,\N,\N,
1199,1,^›‘Õ»8Ø},28-06-2019 04:05,Ë-n¿*ï–,…á\0\0,Theo,28-06-2019 04:31,0,0,0,0,1,1,1544,1545,1544,1545,2,1,0,\N,collins.com,3,http://collins.com/,lo,WebKit,CH,13,,generic desktop,0,LIN,,0,06:54:42,0,320x534,1,1,1,0,1,0,0,0,0,0,0,Tommieland,de,26.290527,43.80586,6,gender,female,age,4,languageCode,de,\N,\N,\N,\N,
1200,1,ÛY÷\é<N\,",2019-06-28 11:53:03""","ídúš
cE$",_É\0\0,Misty,28-06-2019 11:53,2,0,0,0,0,1,1550,1337,1565,964,6,4,0,atque,Google,2,http://www.google.de/search?ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:de:official&client=firefox-a&q=atque,xx,Presto,OP,9.81,,generic desktop,0,WIN,8,2,18:49:38,0,320x240,1,0,1,0,1,1,0,0,0,1,1,Lake Norris,es,52.890788,-71.216441,53,gender,female,age,7,languageCode,pt,\N,\N,\N,\N,
1201,1,ÛY÷\é<N\,",2019-06-28 06:20:38""",R<Ëî»¾,zs\0\0,Misty,28-06-2019 06:20,0,0,0,0,0,1,1551,1552,1551,1552,2,1,0,ordernow,email-nov2011,6,http://www.bing.com/search?FORM=IE8SRC&q=sit,ig,Gecko,FF,15,,generic desktop,0,WIN,7,1,17:23:48,0,600x912,1,0,1,0,1,1,0,0,0,1,1,Lake Miltonton,de,41.892951,80.977128,9,gender,,age,4,languageCode,es,\N,\N,\N,\N,
1202,1,ÛY÷\é<N\,",2019-06-28 09:20:18""",�XŒY¶Ão\0,\0\0,Misty,28-06-2019 09:20,0,0,0,0,1,1,1554,1555,1554,1555,1,1,0,,Twitter,7,https://twitter.com/,sr,Gecko,FF,8,AP,generic desktop,0,MAC,10.8,0,13:51:29,0,1536x864,0,0,1,0,1,1,1,0,0,0,0,North Murlstad,cn,-86.171926,-18.432174,6,gender,male,age,4,languageCode,en,\N,\N,\N,\N,
1203,1,ÛY÷\é<N\,",2019-06-28 04:57:43""",M¹€ÄÝ;1,ð¿\0\0,Misty,28-06-2019 04:57,2,0,0,0,0,1,1559,1560,1559,1560,1,1,0,\N,Yandex,2,https://yandex.ru/,aa,WebKit,MF,3,AP,iPod Touch,9,IOS,3.2,0,16:17:53,0,2048x1152,1,0,1,0,1,1,0,0,0,0,1,West Dawn,fr,11.244782,-171.465657,B4,gender,male,age,1,languageCode,ru,\N,\N,\N,\N,
1204,1,×´7ZŸ2�,28-06-2019 11:53,Dû¶Š¤§®,`¤\0\0,Alize,28-06-2019 11:53,1,1,0,0,0,1,1573,1574,1577,1578,3,2,0,\N,www.example.org,3,http://www.example.org/blog/15-google-analytics-alternatives?utm_source=twitter&utm_medium=social&utm_campaign=blog,it,Gecko,FF,3.6,AP,generic desktop,0,MAC,10.6,0,14:32:53,0,320x568,1,0,1,0,1,0,1,0,0,0,3,Alisabury,us,40.148514,-153.229173,FL,gender,male,age,9,languageCode,it,\N,\N,\N,\N,
1205,1,×´7ZŸ2�,28-06-2019 09:51,%Â”77\\ O,j¹\0\0,Alize,28-06-2019 09:51,0,0,0,0,0,1,1575,1576,1575,1576,1,1,0,,Twitter,7,http://t.co/itFSLvPlqW,tg,WebKit,MF,3,AP,iPod Touch,9,IOS,3.2,0,14:54:08,0,320x534,1,0,1,1,0,1,0,0,0,1,0,North Clairefurt,cn,30.203906,-157.841097,31,gender,female,age,8,languageCode,ru,\N,\N,\N,\N,
1206,1,×´7ZŸ2�,28-06-2019 08:39,"Svæ
ºÛB¿",&Q\0\0,Alize,28-06-2019 08:39,0,0,0,0,0,1,1579,951,1579,951,1,1,0,\N,west.com,3,http://west.com/,es,WebKit,CH,15,AP,generic desktop,0,MAC,10.6,0,15:53:27,0,3360x2100,1,1,1,0,1,1,1,0,0,1,1,Wehnerland,fr,46.237332,24.664833,B6,gender,male,age,8,languageCode,cn,\N,\N,\N,\N,
1207,1,á@�é¯,28-06-2019 11:53,"�	,�¼U‘",{\0\0,Enoch,28-06-2019 11:53,1,1,0,0,0,1,1581,1582,1597,1598,11,7,0,esse,Ask,2,http://uk.ask.com/web?l=dis&prt=NIS&chn=retail&geo=GB&ver=19&odn=&dm=all&q=esse,fr,WebKit,SF,4,AP,generic desktop,0,MAC,10.7,4,14:49:21,0,1600x1200,1,0,1,0,1,1,0,0,1,0,1,North Bertrandbury,cn,-54.506724,98.24032,10,gender,,age,7,languageCode,de,\N,\N,\N,\N,
1208,1,á@�é¯,28-06-2019 08:29,"Mp\ž†Zç”""",±¿\0\0,Enoch,28-06-2019 08:29,0,0,0,0,0,1,1586,1153,1586,1153,1,1,0,\N,\N,1,,ur,Trident,IE,7,,generic desktop,0,WIN,NT,0,03:24:17,0,1536x864,1,1,1,0,1,1,1,0,0,1,0,Macejkovicburgh,in,-89.712606,20.684199,17,gender,male,age,0,languageCode,pt,\N,\N,\N,\N,
1209,1,á@�é¯,28-06-2019 11:53,êê¡]8G‹F,{\0\0,Enoch,28-06-2019 11:53,0,0,0,0,1,1,1589,1590,1589,1590,1,1,0,ordernow,email-nov2011,6,http://www.padbergdeckow.com/,es,Gecko,FF,3.8,,generic desktop,0,LIN,,0,12:03:48,0,601x906,1,0,1,0,1,0,0,0,0,1,0,East Bryon,ca,-74.208694,81.688654,MB,gender,female,age,8,languageCode,es,\N,\N,\N,\N,
1210,1,á@�é¯,28-06-2019 03:29,‘ŒwäØ¸,—Þ\0\0,Enoch,28-06-2019 03:29,1,1,0,0,0,1,1599,1304,1599,1304,3,1,0,\N,Bing,2,https://www.bing.com/,zh,Trident,IE,6,,generic desktop,0,WIN,8,2,16:46:22,0,384x592,1,1,0,0,1,1,0,0,0,0,3,South Conor,mx,51.780034,-157.459515,13,gender,female,age,7,languageCode,fr,\N,\N,\N,\N,
1222,1,ßO^¦7¡9,28-06-2019 10:33,‘…4õ(ˆ,©s\0\0,Lila,28-06-2019 10:33,0,0,0,0,1,2,1655,1656,974,\N,2,2,1,ex,Yahoo!,2,http://search.yahoo.com/search;?p=ex,sr,WebKit,SF,5,,generic desktop,0,WIN,7,0,20:13:09,0,1024x768,0,0,1,0,1,1,0,0,0,1,1,Candiceville,cn,-13.240055,-105.883618,11,gender,,age,0,languageCode,en,\N,\N,\N,\N,
1223,1,ßO^¦7¡9,28-06-2019 00:56,ÃW‡î?º,…d\0\0,Lila,28-06-2019 00:56,0,0,0,0,1,2,1657,1658,1659,\N,2,2,1,\N,Yahoo! Japan,2,http://search.yahoo.co.jp/r/FOR=wJjKBrpV3iiyQ9OVtYIAEFhwB6F4X7nB3uwubUjurHLqwT8oFNO7dNiZBXYbmgNENZz8yKntTR5X_chrfaAcSOgPUyuK.Y5mOUs5tzKNLuq42vgCKLHdBH3gavAtCoKeCKOItwbkCN10nMDO9gO8MW9zdH9TOyAul7u1sqXEE0wTNpY6DW.EFfagOL54JzI3OBVfIin7/_ylt=A2RAyhx.wOZaQWsATEuDTwx.;_ylu=X3oDMTBtNHJhZXRnBHBvcwMxBHNlYwNzcgRzbGsDdGl0bGU-/SIG=11fhbagaq/EXP=1525172798/**https%3A//matomo.jp/news/7540,se,WebKit,CH,15,,generic desktop,0,LIN,,0,11:05:15,0,1280x800,1,0,0,0,1,1,1,0,0,1,1,South Birdie,fr,-2.416226,-18.400887,B2,gender,,age,0,languageCode,de,\N,\N,\N,\N,
1224,1,ßO^¦7¡9,28-06-2019 11:38,÷a§ìÈ‰#,¡ž\0\0,Lila,28-06-2019 11:38,2,0,0,0,1,2,1660,1661,962,\N,2,2,1,\N,Bing,2,https://www.bing.com/,is,Gecko,FF,7,AP,generic desktop,0,MAC,10.7,0,21:26:53,0,2048x1152,1,1,1,0,1,0,1,0,0,1,1,Olahaven,ru,-20.737015,-166.0493,73,gender,,age,2,languageCode,ru,\N,\N,\N,\N,
1225,1,ßO^¦7¡9,28-06-2019 12:21,¦™Y–`ž¯,ÜÍ\0\0,Lila,28-06-2019 12:21,0,0,0,0,1,2,1663,1664,974,\N,4,4,2,\N,adams.com,3,http://adams.com/,wo,WebKit,MF,3,AP,iPod Touch,9,IOS,4.1,0,09:54:53,0,600x912,1,0,1,0,1,0,0,0,0,1,1,Raymondbury,it,-9.553134,108.9957,10,gender,female,age,4,languageCode,ru,\N,\N,\N,\N,
1226,1,ßO^¦7¡9,28-06-2019 09:39,ónÕB`,ê²\0\0,Lila,28-06-2019 09:39,0,0,0,0,1,2,1668,1196,1669,\N,2,2,1,\N,friesen.com,3,http://friesen.com/,ig,Presto,OP,9.79,,generic desktop,0,LIN,,0,17:46:54,0,320x240,1,1,1,0,1,1,0,1,0,0,1,Rachelleville,es,51.497458,-172.516542,32,gender,female,age,4,languageCode,it,\N,\N,\N,\N,
1227,1,ßO^¦7¡9,28-06-2019 06:41,rùÞ²“’o,©¤\0\0,Lila,28-06-2019 06:41,0,0,0,0,1,2,1670,1671,1670,1671,2,1,0,\N,www.greenholt.com,3,http://www.greenholt.com/,en,Gecko,FF,10,AP,generic desktop,0,MAC,10.6,1,20:18:49,0,360x640,1,1,1,0,1,1,1,0,1,0,1,Madalinefort,pt,-51.784067,47.390127,20,gender,,age,3,languageCode,ru,\N,\N,\N,\N,
1236,1,mR@D€ñ,28-06-2019 12:21, ³2Š=ž|,æ¤\0\0,Aniyah,28-06-2019 12:21,1,1,0,0,1,2,0,986,1752,1285,22,9,0,libero,Yahoo!,2,http://uk.search.yahoo.com/search?ei=UTF-8&fr=moz35&q=libero,ti,Gecko,FF,3.6,AP,generic desktop,0,MAC,10.6,8,18:38:29,0,1536x864,1,0,1,0,1,0,0,0,0,1,1,Blockmouth,ru,-47.205897,51.568435,45,gender,male,age,1,languageCode,cn,\N,\N,\N,\N,
1237,1,mR@D€ñ,28-06-2019 09:21,"³Ö«=\
FŽ™",Çß\0\0,Aniyah,28-06-2019 09:14,0,0,0,0,1,2,1718,1719,1732,1733,5,3,0,\N,\N,1,,es,WebKit,CH,13,AP,generic desktop,0,MAC,10.5,2,10:55:06,0,320x568,1,0,1,0,1,0,1,1,0,1,461,Martinaton,ca,-84.00638,-165.96031,ON,gender,,age,5,languageCode,pt,\N,\N,\N,\N,
1238,1,mR@D€ñ,28-06-2019 01:25,Å2²|>,:‘\0\0,Aniyah,28-06-2019 01:00,1,1,0,0,1,2,0,1478,1745,1746,6,3,0,,Facebook,7,https://fb.me/,am,Presto,OP,9.86,,generic desktop,0,LIN,,2,16:25:30,0,360x640,1,1,1,0,1,0,1,0,0,1,1534,McCulloughside,ca,42.895779,154.568238,NS,gender,male,age,5,languageCode,fr,\N,\N,\N,\N,
